Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
207,WB6EFW,442.137500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 WB6EFW near Ashburn, Loudoun County, Virginia OPEN",,,,
208,W4OVH,442.200000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
209,W4HFH,442.412500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
210,Worldgate,442.437500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1 N3QEM near Herndon, Fairfax County, Virginia OPEN",,,,
211,N3QEM,443.062500,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"DMR CC 1N3QEM near Tysons Corner, Fairfax County, Virginia OPEN",,,,
212,N3JLT,443.100000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 1N3JLT near Alexandria, (independent) County, Virginia OPEN",,,,
213,WS4VA,444.450000,+,5.000000,TSQL,88.5,79.7,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF Wires-X WS4VA near Stafford, Stafford County, Virginia OPEN WIRES-X Connected Node. WIRES-X IDs as KA7KDA in C4FM mode. ",,,,
214,W4IY,444.900000,+,5.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF Wires-X W4IY near Woodbridge, Prince William County, Virginia OPEN NOAA Weather Alert Located At Hedges Run Drive Water tower",,,,
215,KQ4TNV,446.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"YSF DMR CC 1 KQ4TNV near Stafford, Stafford County, Virginia OPEN Duplex is planned. Awaiting TMARC frequency coordination. ",,,,
216,KO4NCX,447.675000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DSTAR DMR CC 1 KO4NCX near Ashburn, Loudoun County, Virginia OPEN",,,,
217,Bull Run Mtn,448.225000,-,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,DN,5.00,,50W,"YSF Wires-X Echolink AllStar W4BRM near Haymarket, Prince William County, Virginia OPEN E-power, linked, bridge to DSTAR",,,,
218,Bull Run Mtn,448.325000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"DMR CC 6 W4BRM near Haymarket, Prince William County, Virginia OPEN Bridge to other modes on TS2/TG315148",,,,
222,MURS 1,151.820000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
223,MURS 2,151.880000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
224,MURS 3,151.940000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,6.0W,MURS low bandwidth,,,,
225,BLUE DOT,154.570000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,MURS high bandwidth,,,,
226,GREEN DOT,154.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,MURS high bandwidth,,,,
228,Mic 169.44,169.445000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
229,Mic 169.50,169.505000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
230,Mic 170.24,170.245000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
231,Mic 170.30,170.305000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
232,Mic 171.04,171.045000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
233,Mic 171.10,171.105000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
234,Mic 171.84,171.845000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
235,Mic 171.90,171.905000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,Wireless Microphone	,,,,
