Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
84,Daniel Suarez,469.812500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
85,NASCAR 1 & 11,461.200000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
86,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
87,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
88,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
89,NASCAR 5 & 15,451.225000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
90,NASCAR 10,451.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
91,Race Control,461.200000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
92,Race Control Backup,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
93,Race Control Backup,463.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
94,Safety & Fire Team,451.225000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
95,NASCAR Weather,467.850000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
96,MRN/PRN Radio,454.000000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
97,FOX/NBC Broadcast,450.237500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
98,FOX/NBC Broadcast,450.300000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
